ID,Date,Element,Data_Value
UPM00034524,2014-11-19,TMAX,-12
UPM00034519,2011-01-31,TMIN,-114
UPM00034519,2007-04-24,TMAX,137
UPM00034524,2005-03-23,TMIN,-75
UPM00034524,2014-11-19,TMIN,-30
UPM00034524,2012-10-21,TMAX,181
UPM00034519,2011-09-20,TMIN,88
UPM00034519,2012-06-03,TMIN,94
UPM00034519,2010-05-25,TMAX,232
UPM00034519,2005-07-18,TMIN,167
UPM00034524,2005-11-10,TMIN,-35
UPM00034519,2005-04-02,TMIN,-70
UPM00034524,2005-06-26,TMAX,277
UPM00034524,2005-04-02,TMAX,37
UPM00034524,2009-01-16,TMIN,3
UPM00034524,2012-10-21,TMIN,40
UPM00034519,2007-04-02,TMIN,36
UPM00034524,2006-10-24,TMIN,90
UPM00034519,2012-06-03,TMAX,212
UPM00034519,2005-04-15,TMIN,104
UPM00034519,2009-08-21,TMAX,205
UPM00034519,2005-09-16,TMAX,268
UPM00034524,2005-04-02,TMIN,-56
UPM00034519,2012-10-23,TMIN,40
UPM00034519,2008-09-22,TMIN,118
UPM00034519,2009-08-21,TMIN,80
UPM00034519,2012-05-19,TMIN,145
UPM00034519,2011-07-29,TMAX,310
UPM00034519,2010-05-25,TMIN,120
UPM00034519,2006-12-04,TMIN,50
UPM00034524,2014-11-01,TMAX,55
UPM00034519,2005-04-15,TMAX,181
UPM00034519,2010-09-11,TMIN,79
UPM00034519,2013-03-02,TMAX,45
UPM00034519,2010-01-24,TMAX,-185
UPM00034524,2005-09-05,TMAX,218
UPM00034519,2012-02-22,TMIN,-72
UPM00034519,2006-01-27,TMAX,-87
UPM00034519,2009-12-28,TMIN,-12
UPM00034519,2006-02-08,TMAX,-100
UPM00034519,2006-10-18,TMIN,30
UPM00034524,2014-07-06,TMIN,159
UPM00034519,2009-08-30,TMAX,278
UPM00034524,2012-11-01,TMAX,103
UPM00034524,2014-11-22,TMIN,-81
UPM00034519,2009-08-30,TMIN,144
UPM00034524,2014-11-22,TMAX,-13
UPM00034524,2007-10-18,TMAX,156
UPM00034519,2007-02-16,TMIN,2
UPM00034524,2007-10-18,TMIN,59
UPM00034519,2013-10-26,TMIN,50
UPM00034524,2012-11-01,TMIN,10
UPM00034524,2006-01-12,TMAX,-61
UPM00034519,2011-03-04,TMAX,-3
UPM00034519,2012-02-22,TMAX,-16
UPM00034519,2009-06-10,TMAX,328
UPM00034519,2012-09-11,TMAX,200
UPM00034519,2006-10-16,TMIN,57
UPM00034519,2009-12-11,TMAX,-14
UPM00034519,2008-07-21,TMAX,300
UPM00034524,2007-11-05,TMIN,-16
UPM00034524,2006-06-13,TMAX,224
UPM00034524,2006-06-13,TMIN,109
UPM00034519,2011-09-20,TMAX,224
UPM00034524,2005-10-08,TMAX,161
UPM00034519,2010-06-07,TMIN,136
UPM00034524,2014-10-17,TMIN,95
UPM00034524,2007-11-05,TMAX,17
UPM00034519,2012-09-11,TMIN,54
UPM00034519,2005-09-16,TMIN,126
UPM00034524,2005-12-26,TMIN,-129
UPM00034524,2014-08-11,TMAX,306
UPM00034519,2010-06-06,TMIN,133
UPM00034519,2006-02-08,TMIN,-236
UPM00034524,2005-06-17,TMIN,140
UPM00034519,2006-10-16,TMAX,70
UPM00034524,2005-06-17,TMAX,256
UPM00034519,2012-06-22,TMIN,151
UPM00034519,2010-07-12,TMAX,299
UPM00034524,2007-09-10,TMAX,200
UPM00034519,2010-05-20,TMIN,126
UPM00034519,2013-07-07,TMIN,175
UPM00034519,2007-06-06,TMAX,225
UPM00034524,2014-10-13,TMIN,68
UPM00034524,2008-10-22,TMIN,55
UPM00034519,2007-11-28,TMIN,-16
UPM00034524,2012-10-08,TMAX,236
UPM00034519,2011-06-01,TMIN,148
UPM00034519,2011-06-01,TMAX,309
UPM00034519,2007-01-30,TMAX,-82
UPM00034519,2011-07-22,TMAX,288
UPM00034519,2006-03-21,TMIN,-27
UPM00034519,2012-09-13,TMIN,100
UPM00034524,2009-02-25,TMIN,-82
UPM00034524,2009-02-25,TMAX,-50
UPM00034519,2013-07-24,TMAX,229
UPM00034519,2010-07-17,TMIN,185
UPM00034519,2011-09-02,TMAX,251
UPM00034519,2010-02-25,TMAX,39
UPM00034519,2005-11-12,TMIN,16
UPM00034519,2013-05-25,TMAX,242
UPM00034524,2005-05-30,TMIN,186
UPM00034519,2011-07-22,TMIN,233
UPM00034519,2011-03-31,TMAX,145
UPM00034519,2010-07-22,TMAX,333
UPM00034519,2012-12-11,TMAX,8
UPM00034519,2011-08-12,TMIN,203
UPM00034519,2005-02-13,TMAX,-49
UPM00034519,2008-09-02,TMIN,57
UPM00034524,2006-10-18,TMIN,19
UPM00034524,2008-07-21,TMIN,155
UPM00034519,2010-09-05,TMAX,281
UPM00034519,2013-09-08,TMIN,110
UPM00034519,2012-02-21,TMIN,-132
UPM00034519,2013-06-05,TMAX,220
UPM00034519,2007-06-06,TMIN,125
UPM00034524,2014-08-24,TMAX,265
UPM00034524,2006-10-18,TMAX,51
UPM00034519,2008-08-29,TMIN,144
UPM00034524,2005-08-15,TMAX,282
UPM00034519,2006-05-20,TMIN,129
UPM00034524,2014-08-24,TMIN,120
UPM00034524,2005-08-15,TMIN,187
UPM00034524,2012-10-08,TMIN,107
UPM00034519,2005-10-05,TMIN,55
UPM00034519,2011-09-25,TMAX,189
UPM00034519,2008-09-02,TMAX,216
UPM00034519,2007-01-30,TMIN,-82
UPM00034519,2011-03-31,TMIN,13
UPM00034519,2013-01-22,TMIN,55
UPM00034519,2006-02-11,TMIN,-111
UPM00034519,2010-04-30,TMAX,193
UPM00034519,2011-03-11,TMAX,-8
UPM00034519,2011-03-04,TMIN,-69
UPM00034524,2007-03-01,TMAX,7
UPM00034519,2007-06-14,TMIN,162
UPM00034519,2007-01-20,TMIN,4
UPM00034519,2013-12-14,TMAX,2
UPM00034519,2014-04-20,TMAX,180
UPM00034524,2005-01-23,TMAX,31
UPM00034519,2010-04-30,TMIN,68
UPM00034519,2009-10-29,TMAX,84
UPM00034519,2011-02-06,TMAX,30
UPM00034524,2006-04-18,TMIN,71
UPM00034519,2008-02-28,TMIN,30
UPM00034519,2014-04-09,TMAX,188
UPM00034524,2006-11-18,TMIN,-23
UPM00034519,2009-09-07,TMAX,261
UPM00034519,2006-06-16,TMIN,127
UPM00034519,2014-04-09,TMIN,75
UPM00034519,2011-03-11,TMIN,-81
UPM00034519,2006-03-09,TMIN,-70
UPM00034519,2005-10-06,TMAX,149
UPM00034524,2006-11-15,TMIN,-10
UPM00034524,2008-05-07,TMIN,73
UPM00034519,2006-03-09,TMAX,-42
UPM00034519,2006-08-02,TMIN,139
UPM00034519,2006-08-02,TMAX,259
UPM00034524,2005-05-30,TMAX,315
UPM00034519,2010-07-22,TMIN,193
UPM00034524,2005-03-06,TMIN,-75
UPM00034519,2005-07-04,TMAX,261
UPM00034519,2013-02-14,TMAX,33
UPM00034519,2009-01-07,TMAX,-95
UPM00034524,2014-09-12,TMIN,114
UPM00034524,2006-10-05,TMIN,112
UPM00034519,2008-11-07,TMIN,-45
UPM00034519,2010-04-19,TMIN,26
UPM00034524,2005-05-27,TMAX,270
UPM00034519,2006-06-21,TMIN,162
UPM00034519,2013-09-08,TMAX,164
UPM00034519,2006-04-13,TMIN,113
UPM00034519,2010-08-30,TMIN,134
UPM00034519,2010-04-19,TMAX,180
UPM00034519,2011-04-15,TMAX,110
UPM00034524,2008-07-21,TMAX,290
UPM00034519,2005-07-04,TMIN,157
UPM00034519,2006-08-24,TMAX,255
UPM00034519,2008-03-19,TMIN,53
UPM00034519,2010-12-04,TMAX,64
UPM00034519,2006-10-18,TMAX,46
UPM00034519,2006-01-17,TMAX,-11
UPM00034524,2014-07-08,TMAX,164
UPM00034519,2008-03-19,TMAX,102
UPM00034519,2008-09-13,TMIN,53
UPM00034519,2010-08-15,TMIN,216
UPM00034524,2005-10-07,TMIN,65
UPM00034524,2014-10-11,TMIN,64
UPM00034524,2014-07-08,TMIN,149
UPM00034524,2005-10-07,TMAX,161
UPM00034519,2012-01-06,TMAX,63
UPM00034524,2005-07-21,TMIN,184
UPM00034524,2005-07-28,TMAX,281
UPM00034524,2008-09-30,TMIN,81
UPM00034519,2014-05-10,TMIN,136
UPM00034524,2012-09-17,TMAX,209
UPM00034524,2005-07-28,TMIN,186
UPM00034524,2012-09-17,TMIN,87
UPM00034524,2005-05-12,TMIN,140
UPM00034524,2008-09-22,TMIN,100
UPM00034519,2011-06-05,TMAX,243
UPM00034519,2008-09-13,TMAX,163
UPM00034519,2012-09-25,TMIN,129
UPM00034519,2012-09-25,TMAX,212
UPM00034519,2013-07-07,TMAX,330
UPM00034519,2012-11-11,TMAX,73
UPM00034524,2015-01-19,TMIN,-31
UPM00034524,2008-01-15,TMIN,-16
UPM00034519,2011-05-16,TMAX,208
UPM00034519,2012-02-15,TMAX,-23
UPM00034519,2005-05-11,TMIN,111
UPM00034519,2007-03-17,TMIN,25
UPM00034519,2007-07-11,TMIN,152
UPM00034519,2005-04-20,TMIN,84
UPM00034519,2006-07-29,TMIN,86
UPM00034524,2006-11-22,TMIN,-49
UPM00034524,2005-07-21,TMAX,260
UPM00034519,2007-03-03,TMIN,33
UPM00034519,2010-12-04,TMIN,-18
UPM00034519,2011-10-18,TMIN,17
UPM00034519,2006-12-01,TMIN,9
UPM00034524,2005-10-02,TMAX,220
UPM00034524,2012-10-04,TMAX,214
UPM00034524,2005-08-14,TMAX,276
UPM00034519,2008-11-22,TMAX,113
UPM00034524,2005-08-14,TMIN,148
UPM00034519,2008-02-04,TMIN,-10
UPM00034519,2007-12-18,TMIN,-100
UPM00034519,2011-08-12,TMAX,334
UPM00034519,2014-05-22,TMIN,128
UPM00034519,2014-05-22,TMAX,270
UPM00034519,2008-07-16,TMAX,325
UPM00034519,2013-10-10,TMAX,168
UPM00034519,2011-05-10,TMIN,95
UPM00034519,2007-12-19,TMIN,-95
UPM00034519,2010-08-13,TMIN,260
UPM00034519,2011-09-12,TMIN,76
UPM00034519,2010-08-13,TMAX,326
UPM00034524,2006-04-25,TMIN,-15
UPM00034519,2007-02-08,TMIN,2
UPM00034519,2009-11-15,TMAX,62
UPM00034519,2010-03-10,TMAX,-3
UPM00034519,2013-04-03,TMAX,202
UPM00034519,2013-10-10,TMIN,30
UPM00034524,2008-10-30,TMIN,53
UPM00034519,2010-03-10,TMIN,-75
UPM00034524,2005-06-18,TMIN,172
UPM00034519,2011-05-10,TMAX,183
UPM00034519,2005-11-26,TMIN,6
UPM00034519,2012-02-21,TMAX,-34
UPM00034524,2006-10-05,TMAX,250
UPM00034519,2005-01-22,TMIN,52
UPM00034524,2014-09-12,TMAX,224
UPM00034524,2006-03-06,TMIN,-33
UPM00034524,2014-10-11,TMAX,191
UPM00034519,2005-12-22,TMAX,8
UPM00034519,2011-01-26,TMAX,-76
UPM00034524,2006-08-19,TMIN,171
UPM00034519,2011-09-12,TMAX,214
UPM00034519,2008-04-11,TMIN,105
UPM00034524,2006-10-21,TMIN,13
UPM00034524,2005-06-02,TMIN,106
UPM00034519,2011-05-13,TMAX,217
UPM00034519,2008-07-16,TMIN,201
UPM00034519,2011-05-13,TMIN,112
UPM00034519,2005-04-17,TMAX,113
UPM00034519,2013-10-21,TMAX,140
UPM00034519,2013-10-21,TMIN,40
UPM00034524,2014-09-28,TMIN,81
UPM00034524,2014-09-28,TMAX,190
UPM00034519,2011-09-25,TMIN,60
UPM00034519,2012-10-07,TMAX,228
UPM00034524,2005-07-30,TMIN,173
UPM00034519,2012-07-10,TMAX,319
UPM00034524,2005-10-16,TMAX,144
UPM00034519,2013-11-27,TMAX,21
UPM00034519,2006-10-09,TMAX,144
UPM00034519,2006-10-09,TMIN,40
UPM00034524,2005-07-15,TMIN,160
UPM00034524,2007-06-18,TMIN,189
UPM00034524,2007-06-18,TMAX,318
UPM00034519,2012-03-14,TMAX,23
UPM00034519,2006-06-07,TMIN,121
UPM00034524,2007-04-28,TMIN,83
UPM00034519,2006-06-07,TMAX,251
UPM00034519,2013-02-03,TMIN,-13
UPM00034519,2014-01-18,TMAX,35
UPM00034519,2014-01-18,TMIN,-27
UPM00034519,2006-03-22,TMAX,75
UPM00034524,2007-03-15,TMAX,69
UPM00034519,2010-03-19,TMAX,17
UPM00034519,2010-03-19,TMIN,-96
UPM00034519,2006-06-15,TMAX,212
UPM00034519,2006-06-15,TMIN,144
UPM00034524,2005-07-15,TMAX,277
UPM00034524,2008-01-31,TMIN,-96
UPM00034524,2005-05-15,TMIN,67
UPM00034519,2006-06-19,TMIN,132
UPM00034519,2012-12-29,TMAX,2
UPM00034519,2006-06-19,TMAX,259
UPM00034524,2007-05-09,TMAX,225
UPM00034519,2010-09-18,TMAX,280
UPM00034524,2006-03-20,TMAX,40
UPM00034524,2006-03-20,TMIN,3
UPM00034519,2006-08-21,TMIN,159
UPM00034519,2007-03-14,TMIN,-29
UPM00034519,2007-12-10,TMAX,-22
UPM00034524,2005-09-24,TMAX,215
UPM00034519,2006-08-21,TMAX,308
UPM00034524,2005-09-24,TMIN,75
UPM00034519,2012-07-09,TMIN,179
UPM00034519,2012-07-09,TMAX,305
UPM00034519,2008-11-13,TMIN,35
UPM00034519,2014-02-16,TMAX,24
UPM00034519,2014-02-16,TMIN,-8
UPM00034524,2006-07-14,TMAX,311
UPM00034524,2006-07-14,TMIN,197
UPM00034519,2007-08-07,TMIN,213
UPM00034519,2011-09-24,TMIN,94
UPM00034519,2011-09-24,TMAX,237
UPM00034519,2006-08-23,TMIN,162
UPM00034519,2011-10-03,TMAX,109
UPM00034519,2011-10-03,TMIN,22
UPM00034524,2005-09-27,TMAX,207
UPM00034524,2005-09-27,TMIN,93
UPM00034519,2010-09-18,TMIN,134
UPM00034524,2005-05-14,TMAX,184
UPM00034519,2010-06-17,TMAX,224
UPM00034519,2011-03-12,TMAX,25
UPM00034524,2006-07-21,TMIN,94
UPM00034519,2012-03-31,TMIN,11
UPM00034524,2005-10-28,TMIN,9
UPM00034524,2005-10-28,TMAX,76
UPM00034519,2012-03-31,TMAX,83
UPM00034519,2010-09-30,TMAX,162
UPM00034519,2011-06-15,TMIN,156
UPM00034519,2011-06-15,TMAX,246
UPM00034519,2008-10-22,TMIN,16
UPM00034519,2011-11-01,TMIN,-13
UPM00034519,2011-11-01,TMAX,94
UPM00034519,2006-11-22,TMAX,2
UPM00034519,2006-11-22,TMIN,-33
UPM00034524,2005-07-06,TMIN,126
UPM00034519,2011-12-09,TMAX,8
UPM00034519,2013-01-03,TMIN,-23
UPM00034524,2005-07-06,TMAX,167
UPM00034524,2006-11-04,TMIN,-16
UPM00034519,2014-02-15,TMAX,50
UPM00034519,2010-07-11,TMAX,318
UPM00034524,2012-10-07,TMAX,223
UPM00034519,2014-02-15,TMIN,-3
UPM00034519,2006-07-19,TMAX,241
UPM00034519,2012-05-28,TMIN,100
UPM00034519,2011-03-12,TMIN,-26
UPM00034519,2012-05-28,TMAX,226
UPM00034524,2006-11-09,TMIN,40
UPM00034524,2007-05-03,TMAX,128
UPM00034519,2006-05-10,TMIN,75
UPM00034519,2006-05-10,TMAX,152
UPM00034519,2012-08-21,TMAX,258
UPM00034524,2007-05-03,TMIN,-1
UPM00034519,2012-07-23,TMIN,190
UPM00034519,2013-05-02,TMIN,148
UPM00034519,2012-07-23,TMAX,367
UPM00034519,2005-12-01,TMIN,17
UPM00034519,2009-11-04,TMIN,-29
UPM00034524,2005-07-12,TMIN,116
UPM00034524,2005-07-12,TMAX,215
UPM00034519,2006-03-01,TMIN,-88
UPM00034519,2005-12-01,TMAX,53
UPM00034524,2006-01-03,TMAX,-73
UPM00034524,2006-01-03,TMIN,-75
UPM00034519,2012-07-11,TMAX,317
UPM00034524,2006-11-30,TMIN,-4
UPM00034519,2013-05-02,TMAX,283
UPM00034524,2006-11-30,TMAX,36
UPM00034519,2012-07-11,TMIN,183
UPM00034524,2006-10-15,TMAX,88
UPM00034519,2005-06-30,TMIN,170
UPM00034524,2008-12-31,TMIN,-126
UPM00034519,2009-09-27,TMAX,176
UPM00034519,2009-09-27,TMIN,27
UPM00034519,2011-08-04,TMIN,114
UPM00034524,2007-06-25,TMIN,130
UPM00034519,2008-03-14,TMIN,53
UPM00034524,2005-10-27,TMAX,132
UPM00034519,2011-10-22,TMIN,45
UPM00034519,2011-10-22,TMAX,80
UPM00034519,2013-03-15,TMAX,175
UPM00034524,2005-10-27,TMIN,73
UPM00034524,2005-02-19,TMIN,4
UPM00034524,2005-02-19,TMAX,27
UPM00034519,2010-03-12,TMIN,-30
UPM00034519,2010-03-12,TMAX,2
UPM00034519,2009-10-18,TMAX,185
UPM00034519,2009-10-18,TMIN,121
UPM00034524,2009-06-11,TMIN,207
UPM00034524,2009-06-11,TMAX,322
UPM00034519,2005-10-19,TMIN,50
UPM00034524,2005-12-05,TMAX,11
UPM00034524,2007-04-07,TMIN,40
UPM00034524,2007-01-04,TMAX,46
UPM00034519,2005-03-04,TMAX,-46
UPM00034519,2010-10-22,TMAX,90
UPM00034519,2011-08-07,TMIN,141
UPM00034519,2011-08-07,TMAX,268
UPM00034519,2013-06-07,TMAX,248
UPM00034519,2005-03-04,TMIN,-60
UPM00034524,2007-06-25,TMAX,235
UPM00034524,2005-04-12,TMAX,149
UPM00034519,2006-05-23,TMIN,98
UPM00034524,2008-11-25,TMIN,-28
UPM00034519,2005-07-13,TMIN,118
UPM00034519,2010-08-17,TMAX,332
UPM00034519,2005-07-13,TMAX,238
UPM00034524,2006-05-03,TMIN,21
UPM00034519,2006-12-13,TMIN,-4
UPM00034519,2012-05-05,TMAX,286
UPM00034519,2012-05-24,TMAX,239
UPM00034519,2013-07-26,TMAX,270
UPM00034519,2012-05-05,TMIN,154
UPM00034519,2013-10-14,TMAX,142
UPM00034519,2014-05-11,TMIN,143
UPM00034519,2014-05-11,TMAX,242
UPM00034519,2013-10-14,TMIN,86
UPM00034519,2014-03-23,TMAX,200
UPM00034524,2007-03-11,TMIN,-24
UPM00034519,2012-04-07,TMAX,143
UPM00034524,2006-05-17,TMIN,104
UPM00034519,2014-03-23,TMIN,20
UPM00034519,2008-07-31,TMIN,113
UPM00034524,2005-12-21,TMAX,-25
UPM00034524,2005-12-21,TMIN,-89
UPM00034524,2005-04-12,TMIN,70
UPM00034519,2009-07-07,TMAX,268
UPM00034524,2005-08-11,TMAX,265
UPM00034524,2005-08-11,TMIN,147
UPM00034519,2013-11-11,TMAX,72
UPM00034519,2013-11-11,TMIN,32
UPM00034524,2005-10-17,TMAX,110
UPM00034524,2005-10-17,TMIN,64
UPM00034524,2007-06-23,TMIN,151
UPM00034519,2010-10-06,TMIN,8
UPM00034524,2007-07-16,TMAX,259
UPM00034519,2010-10-06,TMAX,84
UPM00034519,2007-10-09,TMIN,40
UPM00034524,2007-11-19,TMIN,-88
UPM00034524,2007-11-19,TMAX,19
UPM00034524,2005-07-14,TMAX,261
UPM00034519,2009-04-01,TMIN,69
UPM00034524,2005-07-14,TMIN,147
UPM00034519,2009-04-01,TMAX,106
UPM00034524,2014-12-03,TMAX,-70
UPM00034524,2009-04-21,TMIN,45
UPM00034524,2005-12-05,TMIN,-8
UPM00034519,2006-05-11,TMIN,86
UPM00034519,2006-05-11,TMAX,203
UPM00034519,2006-04-16,TMIN,24
UPM00034519,2011-08-04,TMAX,242
UPM00034524,2005-05-14,TMIN,72
UPM00034519,2010-02-01,TMIN,-6
UPM00034519,2005-06-18,TMIN,170
UPM00034519,2010-08-28,TMAX,303
UPM00034524,2007-10-09,TMIN,45
UPM00034519,2006-02-16,TMIN,-179
UPM00034519,2006-02-16,TMAX,-97
UPM00034519,2009-07-07,TMIN,130
UPM00034519,2007-11-26,TMAX,78
UPM00034524,2006-10-12,TMIN,70
UPM00034519,2006-07-10,TMIN,156
UPM00034519,2007-06-03,TMAX,254
UPM00034519,2007-11-26,TMIN,35
UPM00034524,2006-10-12,TMAX,137
UPM00034519,2011-03-03,TMAX,-42
UPM00034524,2008-10-06,TMIN,135
UPM00034524,2014-11-21,TMAX,8
UPM00034519,2011-09-14,TMAX,269
UPM00034524,2007-02-14,TMIN,2
UPM00034519,2011-09-14,TMIN,128
UPM00034519,2012-09-14,TMAX,275
UPM00034519,2011-03-03,TMIN,-190
UPM00034524,2014-07-04,TMAX,240
UPM00034524,2012-09-28,TMIN,150
UPM00034524,2012-09-28,TMAX,264
UPM00034519,2007-03-31,TMIN,11
UPM00034519,2008-03-24,TMAX,200
UPM00034524,2014-07-04,TMIN,139
UPM00034519,2010-08-28,TMIN,198
UPM00034524,2007-02-14,TMAX,50
UPM00034519,2013-04-09,TMAX,72
UPM00034524,2014-11-21,TMIN,-86
UPM00034519,2013-04-09,TMIN,18
UPM00034524,2007-06-04,TMAX,226
UPM00034519,2010-06-19,TMAX,255
UPM00034524,2005-12-29,TMAX,0
UPM00034524,2005-12-29,TMIN,-14
UPM00034519,2014-04-25,TMIN,20
UPM00034519,2014-04-25,TMAX,150
UPM00034519,2012-05-09,TMIN,156
UPM00034519,2012-05-09,TMAX,291
UPM00034524,2005-08-30,TMAX,263
UPM00034519,2006-08-10,TMAX,276
UPM00034519,2013-11-20,TMAX,64
UPM00034519,2013-11-20,TMIN,-11
UPM00034524,2006-06-06,TMAX,243
UPM00034524,2014-08-02,TMAX,330
UPM00034519,2006-08-10,TMIN,158
UPM00034524,2006-06-06,TMIN,155
UPM00034524,2014-08-02,TMIN,188
UPM00034519,2010-06-19,TMIN,110
UPM00034524,2005-07-02,TMAX,242
UPM00034519,2011-11-16,TMAX,-4
UPM00034524,2005-07-02,TMIN,138
UPM00034519,2011-04-24,TMAX,195
UPM00034519,2011-04-24,TMIN,42
UPM00034524,2007-06-04,TMIN,127
UPM00034519,2010-04-23,TMIN,45
UPM00034524,2005-09-09,TMAX,267
UPM00034519,2011-02-04,TMIN,-60
UPM00034519,2014-03-30,TMAX,75
UPM00034519,2012-06-16,TMAX,243
UPM00034519,2011-03-05,TMIN,-87
UPM00034524,2006-04-02,TMAX,87
UPM00034524,2005-09-09,TMIN,145
UPM00034519,2005-12-12,TMAX,-16
UPM00034519,2013-11-18,TMAX,77
UPM00034519,2005-12-12,TMIN,-54
UPM00034519,2011-12-13,TMIN,-40
UPM00034519,2011-12-13,TMAX,0
UPM00034519,2010-04-05,TMAX,174
UPM00034519,2010-04-05,TMIN,40
UPM00034519,2011-03-05,TMAX,28
UPM00034519,2007-07-25,TMIN,215
UPM00034519,2007-07-25,TMAX,361
UPM00034524,2005-08-30,TMIN,157
UPM00034519,2008-01-02,TMIN,-160
UPM00034519,2011-06-19,TMAX,295
UPM00034519,2011-06-19,TMIN,169
UPM00034524,2008-07-18,TMAX,250
UPM00034524,2008-07-18,TMIN,166
UPM00034519,2011-02-04,TMAX,-23
UPM00034524,2008-08-12,TMAX,307
UPM00034524,2008-08-30,TMAX,290
UPM00034519,2010-04-23,TMAX,135
UPM00034519,2006-06-02,TMIN,133
UPM00034519,2006-06-02,TMAX,293
UPM00034524,2005-06-08,TMAX,275
UPM00034519,2008-09-01,TMIN,69
UPM00034524,2005-06-13,TMAX,223
UPM00034519,2005-03-06,TMAX,-9
UPM00034524,2005-08-18,TMIN,187
UPM00034524,2005-08-18,TMAX,337
UPM00034524,2007-11-15,TMIN,-3
UPM00034524,2007-11-15,TMAX,25
UPM00034519,2014-03-07,TMAX,80
UPM00034519,2014-03-07,TMIN,-23
UPM00034524,2005-06-08,TMIN,164
UPM00034519,2009-10-24,TMAX,199
UPM00034524,2008-06-10,TMIN,114
UPM00034524,2005-09-06,TMIN,114
UPM00034524,2006-05-21,TMAX,240
UPM00034524,2005-09-06,TMAX,237
UPM00034524,2005-06-03,TMAX,172
UPM00034524,2005-04-15,TMAX,206
UPM00034524,2005-06-03,TMIN,78
UPM00034524,2005-04-15,TMIN,107
UPM00034519,2008-11-04,TMIN,70
UPM00034519,2008-11-04,TMAX,84
UPM00034519,2008-11-05,TMIN,-26
UPM00034519,2006-02-22,TMIN,-31
UPM00034519,2013-12-24,TMAX,30
UPM00034519,2008-01-16,TMIN,-13
UPM00034524,2008-11-19,TMAX,24
UPM00034519,2006-10-21,TMIN,37
UPM00034519,2008-09-03,TMIN,94
UPM00034519,2009-12-04,TMAX,52
UPM00034524,2012-11-18,TMIN,-23
UPM00034524,2012-11-18,TMAX,49
UPM00034519,2014-05-25,TMAX,313
UPM00034519,2014-05-25,TMIN,170
UPM00034524,2008-11-10,TMIN,-33
UPM00034519,2014-01-05,TMIN,-20
UPM00034519,2009-12-04,TMIN,15
UPM00034519,2014-01-05,TMAX,-3
UPM00034519,2014-03-30,TMIN,-44
UPM00034519,2010-06-05,TMAX,261
UPM00034524,2015-01-06,TMAX,-33
UPM00034524,2005-09-21,TMIN,99
UPM00034519,2013-05-07,TMIN,74
UPM00034519,2009-11-18,TMAX,73
UPM00034519,2009-11-18,TMIN,2
UPM00034524,2005-09-21,TMAX,176
UPM00034519,2009-09-04,TMAX,221
UPM00034524,2008-11-19,TMIN,-24
UPM00034519,2013-05-07,TMAX,213
UPM00034519,2006-10-10,TMAX,159
UPM00034519,2006-10-10,TMIN,65
UPM00034519,2010-06-05,TMIN,153
UPM00034519,2010-08-17,TMIN,182
UPM00034519,2005-11-15,TMIN,-38
UPM00034519,2008-09-14,TMAX,138
UPM00034524,2008-09-21,TMIN,103
UPM00034519,2010-12-02,TMAX,-66
UPM00034519,2010-12-02,TMIN,-84
UPM00034519,2010-02-21,TMIN,22
UPM00034519,2010-02-21,TMAX,61
UPM00034519,2005-01-20,TMAX,-7
UPM00034519,2012-12-19,TMAX,-111
UPM00034519,2012-12-19,TMIN,-127
UPM00034519,2007-12-20,TMIN,-21
UPM00034519,2005-11-29,TMIN,72
UPM00034519,2010-06-22,TMAX,265
UPM00034519,2008-06-13,TMIN,155
UPM00034519,2013-02-15,TMAX,40
UPM00034519,2008-10-30,TMIN,32
UPM00034519,2013-12-04,TMAX,1
UPM00034519,2013-12-04,TMIN,-82
UPM00034524,2014-08-10,TMAX,321
UPM00034524,2014-08-10,TMIN,203
UPM00034524,2007-11-16,TMIN,2
UPM00034519,2012-04-19,TMAX,242
UPM00034524,2005-08-20,TMIN,102
UPM00034524,2005-08-20,TMAX,224
UPM00034519,2006-09-23,TMIN,140
UPM00034524,2008-09-21,TMAX,166
UPM00034519,2005-01-11,TMIN,-11
UPM00034519,2011-10-07,TMAX,241
UPM00034519,2012-11-29,TMIN,53
UPM00034519,2005-07-20,TMIN,172
UPM00034519,2006-07-19,TMIN,124
UPM00034519,2014-04-22,TMIN,112
UPM00034524,2012-10-07,TMIN,94
UPM00034519,2014-04-22,TMAX,187
UPM00034519,2005-10-07,TMIN,73
UPM00034519,2008-07-28,TMAX,256
UPM00034524,2006-05-08,TMIN,90
UPM00034519,2008-07-28,TMIN,174
UPM00034519,2013-12-16,TMIN,-118
UPM00034519,2013-12-16,TMAX,-27
UPM00034519,2013-08-28,TMIN,178
UPM00034519,2013-08-28,TMAX,288
UPM00034524,2007-07-15,TMAX,250
UPM00034519,2010-12-16,TMIN,-74
UPM00034519,2011-10-17,TMAX,64
UPM00034519,2011-10-17,TMIN,17
UPM00034519,2010-12-16,TMAX,-18
UPM00034519,2005-10-24,TMIN,118
UPM00034519,2005-10-24,TMAX,173
UPM00034524,2006-11-10,TMAX,77
UPM00034519,2011-10-07,TMIN,102
UPM00034524,2009-01-22,TMAX,2
UPM00034519,2012-11-29,TMAX,122
UPM00034519,2007-03-11,TMIN,-40
UPM00034524,2006-05-25,TMIN,174
UPM00034519,2010-04-02,TMAX,128
UPM00034519,2009-07-18,TMIN,229
UPM00034524,2005-08-24,TMIN,159
UPM00034524,2006-11-17,TMIN,1
UPM00034524,2007-03-22,TMAX,115
